"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2011,5,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",139.00,17.00,7.91,0.00,1.56,0.00,7.54,0.00,1.00,1326.00,243.00,0.00,53.00,0.00,1030.00,
2011,5,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",36.00,6.00,2.14,0.00,2.07,0.00,1.79,0.00,0.00,905.00,676.00,0.00,155.00,0.00,74.00,
2011,5,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",99.00,23.00,4.40,0.78,5.31,0.00,12.50,0.00,0.00,1779.00,195.00,148.00,270.00,0.00,1166.00,
2011,5,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",84.00,12.00,1.61,0.78,0.46,0.00,9.15,0.00,1.00,714.00,53.00,116.00,41.00,0.00,504.00,
2011,5,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4841.00,976.00,164.88,21.11,501.50,0.00,288.52,108.00,24.00,69547.00,12173.00,2142.00,32841.00,0.00,22391.00,
2011,5,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",371.00,66.00,12.77,3.75,9.64,0.00,39.84,0.00,0.00,3921.00,860.00,483.00,361.00,0.00,2217.00,
2011,5,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",256.00,59.00,8.73,1.50,28.33,0.00,20.44,2.00,1.00,3214.00,642.00,64.00,1280.00,0.00,1228.00,
2011,5,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",338.00,64.00,18.19,2.55,19.06,0.00,24.21,2.00,0.00,3529.00,1046.00,211.00,874.00,0.00,1398.00,
2011,5,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",194.00,41.00,11.77,0.60,8.82,0.00,19.81,2.00,0.00,2605.00,1015.00,25.00,371.00,0.00,1194.00,
2011,5,"UA","United Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",56.00,10.00,2.00,0.00,4.72,0.00,3.28,2.00,0.00,402.00,115.00,0.00,153.00,0.00,134.00,
2011,5,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",104.00,23.00,8.30,2.43,8.76,0.00,3.51,3.00,0.00,1333.00,514.00,130.00,424.00,0.00,265.00,
2011,5,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",27.00,9.00,5.10,0.00,0.48,0.00,3.42,1.00,0.00,483.00,231.00,0.00,23.00,0.00,229.00,
2011,5,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",77.00,7.00,2.56,1.00,0.00,0.00,3.44,3.00,0.00,477.00,145.00,205.00,0.00,0.00,127.00,
2011,5,"UA","United Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",31.00,16.00,2.79,0.00,4.98,0.00,8.23,0.00,1.00,1213.00,193.00,0.00,193.00,0.00,827.00,
2011,5,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",485.00,93.00,22.73,3.64,20.51,0.64,45.48,2.00,0.00,6102.00,1231.00,347.00,1167.00,14.00,3343.00,
2011,5,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",48.00,6.00,0.00,1.45,1.86,0.00,2.69,0.00,1.00,451.00,0.00,187.00,100.00,0.00,164.00,
2011,5,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",539.00,70.00,11.74,3.46,13.49,1.00,40.32,1.00,0.00,4661.00,941.00,293.00,740.00,23.00,2664.00,
2011,5,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",3074.00,642.00,114.84,10.07,304.93,1.00,211.15,32.00,8.00,41469.00,7149.00,1213.00,14577.00,30.00,18500.00,
2011,5,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",80.00,11.00,2.05,0.66,1.98,0.00,6.31,1.00,0.00,798.00,54.00,116.00,72.00,0.00,556.00,
2011,5,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",71.00,9.00,3.12,0.99,2.74,0.00,2.15,0.00,0.00,675.00,136.00,91.00,112.00,0.00,336.00,
2011,5,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",62.00,23.00,4.76,1.10,9.52,0.00,7.62,0.00,1.00,1677.00,444.00,120.00,533.00,0.00,580.00,
2011,5,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",186.00,46.00,7.69,1.43,9.59,0.00,27.29,5.00,0.00,2674.00,372.00,94.00,570.00,0.00,1638.00,
2011,5,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",316.00,40.00,9.90,1.65,8.99,0.86,18.60,2.00,3.00,2176.00,565.00,133.00,339.00,25.00,1114.00,
2011,5,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",31.00,8.00,1.84,0.00,2.39,0.00,3.77,1.00,0.00,377.00,62.00,0.00,62.00,0.00,253.00,
2011,5,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,5,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",244.00,54.00,13.70,3.76,16.25,0.00,20.29,1.00,0.00,2940.00,807.00,194.00,680.00,0.00,1259.00,
2011,5,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",32.00,3.00,0.21,0.90,0.79,0.00,1.11,0.00,1.00,215.00,8.00,105.00,38.00,0.00,64.00,
2011,5,"US","US Airways Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",27.00,8.00,2.15,0.51,4.00,0.00,1.35,0.00,0.00,654.00,187.00,28.00,142.00,0.00,297.00,
2011,5,"US","US Airways Inc.","ALB","Albany, NY: Albany International",62.00,24.00,3.01,1.00,12.59,1.00,6.40,0.00,0.00,966.00,154.00,78.00,379.00,33.00,322.00,
2011,5,"US","US Airways Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",31.00,4.00,1.04,0.00,2.00,0.00,0.96,0.00,0.00,139.00,77.00,0.00,40.00,0.00,22.00,
2011,5,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",450.00,104.00,39.72,2.99,39.35,0.43,21.51,4.00,0.00,5304.00,1758.00,260.00,2087.00,22.00,1177.00,
2011,5,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",203.00,66.00,18.99,0.59,30.42,0.00,16.00,2.00,0.00,3183.00,991.00,38.00,1065.00,0.00,1089.00,
2011,5,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",85.00,33.00,11.27,0.13,8.64,0.82,12.14,0.00,0.00,1672.00,402.00,29.00,323.00,14.00,904.00,
2011,5,"US","US Airways Inc.","BOI","Boise, ID: Boise Air Terminal",62.00,7.00,4.38,0.00,2.29,0.00,0.34,0.00,1.00,147.00,88.00,0.00,51.00,0.00,8.00,
2011,5,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1659.00,596.00,109.75,4.14,360.93,0.00,121.19,44.00,0.00,31397.00,6151.00,346.00,17686.00,0.00,7214.00,
2011,5,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",165.00,58.00,18.54,1.69,15.76,0.00,22.01,1.00,1.00,2548.00,692.00,88.00,582.00,0.00,1186.00,
2011,5,"US","US Airways Inc.","BUR","Burbank, CA: Bob Hope",21.00,1.00,0.27,0.00,0.73,0.00,0.00,1.00,0.00,15.00,4.00,0.00,11.00,0.00,0.00,
2011,5,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",393.00,104.00,34.41,3.11,39.27,0.00,27.21,3.00,0.00,4782.00,1513.00,285.00,1345.00,0.00,1639.00,
2011,5,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",58.00,17.00,5.53,0.00,3.86,0.00,7.61,0.00,0.00,964.00,254.00,0.00,171.00,0.00,539.00,
2011,5,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7033.00,1836.00,461.09,22.61,800.57,4.65,547.08,80.00,13.00,84426.00,23553.00,1899.00,26274.00,122.00,32578.00,
2011,5,"US","US Airways Inc.","CMH","Columbus, OH: John Glenn Columbus International",62.00,5.00,0.10,0.00,3.00,0.00,1.90,0.00,0.00,117.00,3.00,0.00,55.00,0.00,59.00,
2011,5,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",1734.00,407.00,111.87,6.01,172.08,1.18,115.86,38.00,2.00,18945.00,5301.00,434.00,6556.00,40.00,6614.00,
2011,5,"US","US Airways Inc.","DEN","Denver, CO: Denver International",415.00,102.00,36.33,0.99,45.95,0.00,18.74,1.00,0.00,4644.00,1756.00,190.00,1731.00,0.00,967.00,
2011,5,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",657.00,133.00,42.31,3.08,54.94,0.83,31.84,10.00,14.00,7143.00,2157.00,209.00,2923.00,85.00,1769.00,
2011,5,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",277.00,92.00,26.26,2.39,41.12,1.32,20.91,1.00,1.00,4141.00,1448.00,105.00,1397.00,54.00,1137.00,
2011,5,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",341.00,141.00,33.78,0.93,84.81,0.00,21.48,5.00,3.00,8960.00,1664.00,92.00,5643.00,0.00,1561.00,
2011,5,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",532.00,169.00,57.91,1.41,76.57,2.07,31.05,1.00,0.00,7905.00,2717.00,197.00,2313.00,180.00,2498.00,
2011,5,"US","US Airways Inc.","GEG","Spokane, WA: Spokane International",62.00,3.00,2.83,0.00,0.17,0.00,0.00,0.00,0.00,103.00,99.00,0.00,4.00,0.00,0.00,
2011,5,"US","US Airways Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00,
2011,5,"US","US Airways Inc.","HNL","Honolulu, HI: Daniel K Inouye International",78.00,2.00,1.83,0.00,0.00,0.00,0.17,0.00,0.00,385.00,376.00,0.00,0.00,0.00,9.00,
2011,5,"US","US Airways Inc.","IAD","Washington, DC: Washington Dulles International",31.00,8.00,4.10,1.41,1.55,0.00,0.94,0.00,0.00,486.00,226.00,126.00,39.00,0.00,95.00,
2011,5,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",318.00,82.00,21.97,0.65,30.87,0.57,27.95,4.00,2.00,3776.00,1067.00,81.00,1060.00,64.00,1504.00,
2011,5,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",113.00,25.00,6.25,0.33,10.63,0.00,7.79,2.00,0.00,1639.00,336.00,21.00,710.00,0.00,572.00,
2011,5,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",281.00,67.00,15.82,2.04,27.54,0.00,21.60,0.00,0.00,2951.00,786.00,134.00,749.00,0.00,1282.00,
2011,5,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",185.00,48.00,15.27,1.42,20.23,1.05,10.03,1.00,0.00,2434.00,700.00,111.00,920.00,42.00,661.00,
2011,5,"US","US Airways Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,5,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",912.00,183.00,48.60,5.94,69.96,1.73,56.78,5.00,0.00,9951.00,2697.00,426.00,3181.00,43.00,3604.00,
2011,5,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",633.00,193.00,63.45,1.00,93.71,1.30,33.53,1.00,1.00,9560.00,3110.00,61.00,3858.00,96.00,2435.00,
2011,5,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1142.00,297.00,75.59,2.58,152.26,1.00,65.57,54.00,5.00,14081.00,3213.00,134.00,7059.00,26.00,3649.00,
2011,5,"US","US Airways Inc.","LIH","Lihue, HI: Lihue Airport",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,36.00,36.00,0.00,0.00,0.00,0.00,
2011,5,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",186.00,42.00,17.14,0.00,17.30,0.00,7.55,0.00,1.00,2036.00,941.00,0.00,660.00,0.00,435.00,
2011,5,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",720.00,179.00,53.45,4.55,81.04,0.00,39.96,0.00,2.00,8416.00,2754.00,366.00,2609.00,0.00,2687.00,
2011,5,"US","US Airways Inc.","MDT","Harrisburg, PA: Harrisburg International",31.00,9.00,2.10,0.38,2.00,0.31,4.21,0.00,0.00,570.00,83.00,20.00,76.00,60.00,331.00,
2011,5,"US","US Airways Inc.","MEM","Memphis, TN: Memphis International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,5,"US","US Airways Inc.","MHT","Manchester, NH: Manchester-Boston Regional",27.00,8.00,2.15,0.00,2.13,0.00,3.72,0.00,0.00,632.00,218.00,0.00,68.00,0.00,346.00,
2011,5,"US","US Airways Inc.","MIA","Miami, FL: Miami International",281.00,72.00,23.33,2.58,26.78,0.94,18.36,2.00,1.00,3064.00,1035.00,123.00,893.00,49.00,964.00,
2011,5,"US","US Airways Inc.","MKE","Milwaukee, WI: General Mitchell International",62.00,6.00,2.70,0.00,1.67,0.00,1.63,0.00,0.00,175.00,81.00,0.00,31.00,0.00,63.00,
2011,5,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",260.00,46.00,12.86,0.94,19.51,0.00,12.69,3.00,0.00,2594.00,813.00,101.00,862.00,0.00,818.00,
2011,5,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",124.00,30.00,12.16,0.12,8.52,0.00,9.20,0.00,0.00,1905.00,986.00,14.00,345.00,0.00,560.00,
2011,5,"US","US Airways Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",59.00,14.00,6.40,0.00,3.98,0.00,3.63,0.00,0.00,725.00,361.00,0.00,156.00,0.00,208.00,
2011,5,"US","US Airways Inc.","OAK","Oakland, CA: Metropolitan Oakland International",154.00,17.00,9.43,0.00,2.94,0.00,4.63,0.00,0.00,559.00,336.00,0.00,85.00,0.00,138.00,
2011,5,"US","US Airways Inc.","OGG","Kahului, HI: Kahului Airport",62.00,3.00,2.10,0.00,0.00,0.00,0.90,0.00,0.00,193.00,128.00,0.00,0.00,0.00,65.00,
2011,5,"US","US Airways Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,13.00,6.41,0.00,2.63,0.00,3.96,0.00,0.00,496.00,234.00,0.00,70.00,0.00,192.00,
2011,5,"US","US Airways Inc.","ONT","Ontario, CA: Ontario International",137.00,20.00,13.52,0.00,1.35,0.80,4.33,0.00,0.00,706.00,422.00,0.00,38.00,12.00,234.00,
2011,5,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",628.00,213.00,48.97,1.90,130.37,1.75,30.01,18.00,2.00,15496.00,3257.00,81.00,10013.00,148.00,1997.00,
2011,5,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",31.00,7.00,1.74,0.18,2.15,0.00,2.94,0.00,0.00,355.00,69.00,3.00,96.00,0.00,187.00,
2011,5,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",278.00,71.00,17.46,1.67,32.11,0.00,19.76,3.00,1.00,2933.00,781.00,212.00,1030.00,0.00,910.00,
2011,5,"US","US Airways Inc.","PDX","Portland, OR: Portland International",227.00,36.00,13.66,0.00,13.80,0.00,8.54,1.00,0.00,2036.00,543.00,0.00,1022.00,0.00,471.00,
2011,5,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",3896.00,1051.00,242.48,18.28,564.24,2.59,223.42,54.00,5.00,51546.00,13721.00,1159.00,21326.00,108.00,15232.00,
2011,5,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5311.00,596.00,183.37,11.51,245.18,4.60,151.34,28.00,5.00,31014.00,12588.00,769.00,8107.00,245.00,9305.00,
2011,5,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",470.00,146.00,39.30,3.86,56.90,1.60,44.34,1.00,1.00,7147.00,1638.00,511.00,2137.00,72.00,2789.00,
2011,5,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",274.00,86.00,27.38,2.82,32.00,0.70,23.10,0.00,2.00,4138.00,1142.00,311.00,1303.00,30.00,1352.00,
2011,5,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",31.00,13.00,4.97,0.00,4.10,0.00,3.93,0.00,0.00,857.00,382.00,0.00,132.00,0.00,343.00,
2011,5,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",351.00,104.00,29.95,2.75,41.48,1.88,27.94,1.00,0.00,5270.00,1306.00,556.00,1628.00,49.00,1731.00,
2011,5,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",27.00,9.00,3.29,0.15,4.99,0.00,0.58,0.00,0.00,738.00,513.00,24.00,178.00,0.00,23.00,
2011,5,"US","US Airways Inc.","RNO","Reno, NV: Reno/Tahoe International",137.00,15.00,5.16,0.00,4.26,0.08,5.50,1.00,0.00,499.00,206.00,0.00,98.00,2.00,193.00,
2011,5,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",31.00,19.00,5.98,0.81,5.70,0.00,6.51,0.00,0.00,1075.00,365.00,51.00,192.00,0.00,467.00,
2011,5,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",193.00,51.00,16.77,1.87,18.40,0.62,13.34,1.00,1.00,2192.00,717.00,96.00,617.00,24.00,738.00,
2011,5,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",348.00,70.00,31.10,0.00,26.68,0.00,12.22,2.00,0.00,3658.00,1918.00,0.00,1045.00,0.00,695.00,
2011,5,"US","US Airways Inc.","SAT","San Antonio, TX: San Antonio International",62.00,13.00,2.43,0.00,6.87,0.00,3.70,0.00,0.00,507.00,60.00,0.00,174.00,0.00,273.00,
2011,5,"US","US Airways Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,5,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",340.00,69.00,29.14,0.58,20.05,1.18,18.05,1.00,0.00,3052.00,1314.00,59.00,757.00,31.00,891.00,
2011,5,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",537.00,172.00,51.78,3.70,91.71,0.58,24.23,0.00,2.00,9872.00,3114.00,360.00,4829.00,18.00,1551.00,
2011,5,"US","US Airways Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",155.00,9.00,7.29,0.00,1.05,0.00,0.66,1.00,0.00,368.00,320.00,0.00,30.00,0.00,18.00,
2011,5,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",142.00,59.00,22.87,0.00,29.05,1.01,6.06,0.00,0.00,3417.00,1794.00,0.00,1095.00,35.00,493.00,
2011,5,"US","US Airways Inc.","SLC","Salt Lake City, UT: Salt Lake City International",151.00,18.00,12.10,0.00,3.52,0.14,2.24,0.00,0.00,669.00,401.00,0.00,131.00,7.00,130.00,
2011,5,"US","US Airways Inc.","SMF","Sacramento, CA: Sacramento International",179.00,41.00,15.15,0.00,17.17,1.00,7.68,0.00,1.00,1804.00,567.00,0.00,844.00,60.00,333.00,
2011,5,"US","US Airways Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",182.00,18.00,8.41,0.00,3.34,0.23,6.02,1.00,0.00,976.00,524.00,0.00,83.00,14.00,355.00,
2011,5,"US","US Airways Inc.","STL","St. Louis, MO: St Louis Lambert International",185.00,39.00,13.71,0.58,17.12,0.00,7.60,1.00,0.00,2028.00,687.00,23.00,589.00,0.00,729.00,
2011,5,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",46.00,18.00,9.31,0.00,7.20,0.00,1.49,0.00,0.00,1262.00,921.00,0.00,199.00,0.00,142.00,
2011,5,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",50.00,25.00,6.54,1.05,11.71,0.00,5.69,0.00,0.00,1259.00,403.00,91.00,331.00,0.00,434.00,
2011,5,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",600.00,152.00,56.32,1.61,51.28,0.13,42.66,1.00,0.00,7660.00,2947.00,168.00,2024.00,8.00,2513.00,
2011,5,"US","US Airways Inc.","TUS","Tucson, AZ: Tucson International",41.00,2.00,0.80,0.00,0.53,0.00,0.67,0.00,0.00,40.00,20.00,0.00,10.00,0.00,10.00,
2011,5,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1654.00,382.00,151.46,7.13,32.22,1.14,190.05,5.00,2.00,19201.00,6010.00,800.00,1557.00,41.00,10793.00,
2011,5,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",390.00,115.00,63.18,1.15,11.06,0.00,39.62,0.00,0.00,6021.00,3124.00,73.00,506.00,0.00,2318.00,
2011,5,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",264.00,61.00,27.21,3.99,5.72,0.00,24.07,2.00,0.00,3520.00,1303.00,325.00,266.00,0.00,1626.00,
2011,5,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1461.00,346.00,111.72,5.45,48.95,1.28,178.60,8.00,2.00,17924.00,4894.00,695.00,2146.00,66.00,10123.00,
2011,5,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",589.00,156.00,46.82,8.12,27.55,0.00,73.51,1.00,2.00,9098.00,2038.00,533.00,1085.00,0.00,5442.00,
2011,5,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",717.00,149.00,47.49,3.55,12.24,2.39,83.32,3.00,1.00,9318.00,2662.00,519.00,649.00,96.00,5392.00,
2011,5,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2419.00,416.00,145.49,10.83,45.82,1.61,212.24,4.00,6.00,21018.00,6357.00,991.00,1830.00,47.00,11793.00,
2011,5,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",499.00,112.00,43.60,0.00,6.84,0.00,61.55,1.00,0.00,4889.00,1626.00,0.00,303.00,0.00,2960.00,
2011,5,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",794.00,287.00,64.23,21.88,110.54,0.00,90.36,17.00,2.00,19415.00,4415.00,1410.00,7298.00,0.00,6292.00,
2011,5,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",595.00,176.00,74.51,1.75,27.94,0.78,71.02,2.00,2.00,7980.00,2980.00,127.00,1142.00,26.00,3705.00,
2011,5,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",1397.00,273.00,99.16,1.00,16.30,2.25,154.30,30.00,0.00,11076.00,3588.00,18.00,422.00,43.00,7005.00,
2011,5,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5575.00,1177.00,257.23,43.51,253.83,4.77,617.65,8.00,4.00,67905.00,14628.00,3549.00,11339.00,101.00,38288.00,
2011,5,"WN","Southwest Airlines Co.","CHS","Charleston, SC: Charleston AFB/International",217.00,45.00,18.33,1.07,6.56,0.00,19.04,0.00,0.00,2686.00,1060.00,26.00,431.00,0.00,1169.00,
2011,5,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",403.00,105.00,39.32,3.38,20.37,0.10,41.83,0.00,1.00,5171.00,1676.00,227.00,978.00,14.00,2276.00,
2011,5,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",702.00,167.00,65.60,2.97,18.50,0.24,79.70,0.00,0.00,8257.00,2524.00,222.00,774.00,8.00,4729.00,
2011,5,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",140.00,39.00,12.67,0.00,0.71,0.00,25.62,8.00,1.00,2981.00,890.00,0.00,25.00,0.00,2066.00,
2011,5,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",3660.00,887.00,178.96,60.98,167.56,1.35,478.15,73.00,20.00,59774.00,8378.00,8917.00,12828.00,39.00,29612.00,
2011,5,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",4310.00,874.00,224.76,52.62,149.27,2.83,444.52,20.00,21.00,47674.00,10169.00,3930.00,7142.00,56.00,26377.00,
2011,5,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",541.00,126.00,47.17,4.71,18.62,0.14,55.35,5.00,5.00,6914.00,2276.00,372.00,780.00,3.00,3483.00,
2011,5,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",248.00,85.00,27.64,5.18,8.21,0.00,43.97,0.00,3.00,4437.00,1128.00,306.00,357.00,0.00,2646.00,
2011,5,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",920.00,245.00,79.73,4.37,23.65,3.72,133.54,8.00,1.00,12455.00,3321.00,247.00,786.00,75.00,8026.00,
2011,5,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",239.00,97.00,30.92,8.13,30.01,0.80,27.15,3.00,3.00,7118.00,2171.00,582.00,2182.00,12.00,2171.00,
2011,5,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1475.00,298.00,72.66,7.35,64.17,1.78,152.05,5.00,2.00,17124.00,4178.00,444.00,1913.00,143.00,10446.00,
2011,5,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",395.00,96.00,24.77,2.01,5.91,0.00,63.30,1.00,1.00,5010.00,886.00,107.00,344.00,0.00,3673.00,
2011,5,"WN","Southwest Airlines Co.","GSP","Greer, SC: Greenville-Spartanburg International",213.00,50.00,17.75,2.00,3.95,0.24,26.06,0.00,0.00,3042.00,879.00,165.00,233.00,10.00,1755.00,
2011,5,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",3835.00,901.00,235.15,27.58,152.57,3.02,482.68,75.00,2.00,55805.00,12805.00,3668.00,8327.00,66.00,30939.00,
2011,5,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",285.00,95.00,28.24,0.27,5.86,0.00,60.63,13.00,0.00,5777.00,1401.00,56.00,200.00,0.00,4120.00,
2011,5,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",237.00,79.00,21.69,2.76,19.18,0.00,35.37,1.00,0.00,5121.00,945.00,173.00,886.00,0.00,3117.00,
2011,5,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",620.00,147.00,57.00,2.37,17.87,0.00,69.76,0.00,2.00,7717.00,2586.00,243.00,746.00,0.00,4142.00,
2011,5,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",649.00,180.00,59.44,4.67,29.68,0.00,86.21,7.00,5.00,11260.00,3705.00,216.00,1357.00,0.00,5982.00,
